lesson_id,course_id,grade,band,source_lineage,generator_family,unit_number,day_in_unit,phase,audit_type,work_type,focus,question_count,question_kinds,science_brief_rows,structured_vocabulary_field,worked_example_payload,brief_duplicates_evidence,data_bearing,primary_route_kind,model_data_rows,graph_interpretation_requested,engineering_focus,engineering_language,remediation_route_count,mastery_rule_present,expected_reasoning_present,student_visible_safety,hazard_count,safe_order_steps,stop_condition_count,supervision_level,correctness_authority_present,correctness_adult_only,adult_key_heading_on_learner_sheet,learner_sheet_words,safety_section_words,analysis_section_words,science_payload_hash,model_payload_hash,phase_direction,tutor_structured_fields_present
ma-g3-science-u04-l07,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,4,7,Investigation or close reading,inquiry/investigation,INVESTIGATION_DATA_SHEET,"birth, growth, reproduction, and death",7,ANALYZE_EVIDENCE|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,True,DOCUMENT_INVESTIGATION,0,False,False,False,6,True,True,True,0,0,8,direct-adult,True,True,False,3383,1006,262,cc6e7cc686adf2bcbde87d8c3ba9c94db751fcf217076a20f8369b9da73f0ac2,,Carry out the document investigation in the stated order and record the evidence tally before writing a conclusion.,0
ma-g3-science-u04-l08,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,4,8,Reteach and varied practice,remediation,STUDENT_WORK_SHEET,plant life cycles,7,ERROR_ANALYSIS|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2903,1008,251,121dfa5a4075d23580d6c5e87be8a8cf1513ce7d373217141608d860b5a761ce,,"Correct the candidate claim, explain the exact evidence that makes the correction necessary, and create one fresh example.",0
ma-g3-science-u04-l09,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,4,9,Performance task build,assessment/project,INVESTIGATION_DATA_SHEET,insect life cycles,7,BUILD_PRODUCT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,True,DOCUMENT_INVESTIGATION,0,False,False,False,6,True,True,True,0,0,8,direct-adult,True,True,False,3286,1006,258,5a7f576f484e2e89ca925f6df9055f3fdd2fec333d44d867fa1344db425c9fef,,Use the supplied record to build a claim-evidence-reasoning product that another reader can check line by line.,0
ma-g3-science-u04-l10,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,4,10,Synthesis and review,review,STUDENT_WORK_SHEET,comparing life cycles,7,CONNECT_UNIT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2882,1008,277,9576491320767a448bbf0626a91e78ffd82b01f2c456f61b5f32bdbf2b3bd0f8,,"Connect at least three evidence items, state the boundary of the conclusion, and answer the unit question.",0
ma-g3-science-u04-l11,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,4,11,Unit assessment,assessment/project,STUDENT_WORK_SHEET,modeling a life cycle,7,DEMONSTRATE_MASTERY|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2883,1008,271,fec14dc1d1b7b006872a7af2ed17f80ff9753930c963297f53b95d68596df0c1,,"Without copying the brief, evaluate the candidate claim, interpret the evidence table, and apply the idea to a new example you create.",0
ma-g3-science-u04-l12,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,4,12,Correction and reflection,remediation,STUDENT_WORK_SHEET,diverse but shared patterns,7,ERROR_ANALYSIS|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2881,1008,258,6b2e0613ce522bf6b965066abfe1c3c79b90075c557b12b0a7cafe8ce1e2abdd,,"Locate one weakness in an earlier response, revise it with a named evidence code, and state what the revision fixes.",0
ma-g3-science-u05-l01,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,5,1,Launch and diagnostic,concept,STUDENT_WORK_SHEET,inherited traits,7,ACTIVATE_PRIOR|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2817,1008,252,103f930ad3cd6f08ee73d25f5139048c4560ecdfb7dc65a69c3d654ffbde483d,,"Write an initial explanation, then mark which evidence item would most strongly change it.",0
ma-g3-science-u05-l02,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,5,2,Concept model A,concept,STUDENT_WORK_SHEET,variation within a group,7,MODEL_BUILD|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2860,1008,262,e21fc275d24bfdecb0597400cf56526e0d224136abe4c3d291f1530f05a8494a,,Build a labelled model that includes every accepted relationship in the science brief and test it against the case claim.,0
ma-g3-science-u05-l03,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,5,3,Guided practice A,concept,STUDENT_WORK_SHEET,comparing parents and offspring,7,GUIDED_PRACTICE|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2859,1008,257,444d880feba00c58820e273ac682752fa69688083d2725dd5e9724f04932e38d,,Use E1 with E2 first; then add E3 and revise any conclusion that no longer fits.,0
ma-g3-science-u05-l04,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,5,4,Independent application A,mastery,STUDENT_WORK_SHEET,traits influenced by environment,7,APPLY_INDEPENDENT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2864,1008,270,a69759f0f069ed8494c88e7d6f9076c9fe2007fce30d39611d433c32c886dafb,,Evaluate the case claim independently using at least two evidence codes and one stated limitation.,0
ma-g3-science-u05-l05,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,5,5,Concept model B,concept,STUDENT_WORK_SHEET,reading trait data,7,MODEL_BUILD|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2870,1008,255,9f6c738e26411520dcfaeb8c2acb3d3638bfdb1c3303d5290491cfd5d87eb48f,,Build a second representation of the same evidence and identify one feature the first model hid.,0
ma-g3-science-u05-l06,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,5,6,Guided practice B,concept,STUDENT_WORK_SHEET,evidence from observation,7,GUIDED_PRACTICE|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2847,1008,250,37f40eb157bce3b6edb670be3d134f98d0b16d85b0f4163defccb1b4d1aeef86,,"Sort all evidence as supports, challenges, or does not decide, and justify every placement.",0
ma-g3-science-u05-l07,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,5,7,Investigation or close reading,inquiry/investigation,INVESTIGATION_DATA_SHEET,inherited traits,7,ANALYZE_EVIDENCE|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,True,DOCUMENT_INVESTIGATION,0,False,False,False,6,True,True,True,0,0,8,direct-adult,True,True,False,3240,1006,241,103f930ad3cd6f08ee73d25f5139048c4560ecdfb7dc65a69c3d654ffbde483d,,Carry out the document investigation in the stated order and record the evidence tally before writing a conclusion.,0
ma-g3-science-u05-l08,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,5,8,Reteach and varied practice,remediation,STUDENT_WORK_SHEET,variation within a group,7,ERROR_ANALYSIS|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2855,1008,258,e21fc275d24bfdecb0597400cf56526e0d224136abe4c3d291f1530f05a8494a,,"Correct the candidate claim, explain the exact evidence that makes the correction necessary, and create one fresh example.",0
ma-g3-science-u05-l09,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,5,9,Performance task build,assessment/project,INVESTIGATION_DATA_SHEET,comparing parents and offspring,7,BUILD_PRODUCT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,True,DOCUMENT_INVESTIGATION,0,False,False,False,6,True,True,True,0,0,8,direct-adult,True,True,False,3318,1006,265,444d880feba00c58820e273ac682752fa69688083d2725dd5e9724f04932e38d,,Use the supplied record to build a claim-evidence-reasoning product that another reader can check line by line.,0
ma-g3-science-u05-l10,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,5,10,Synthesis and review,review,STUDENT_WORK_SHEET,traits influenced by environment,7,CONNECT_UNIT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2881,1008,282,a69759f0f069ed8494c88e7d6f9076c9fe2007fce30d39611d433c32c886dafb,,"Connect at least three evidence items, state the boundary of the conclusion, and answer the unit question.",0
ma-g3-science-u05-l11,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,5,11,Unit assessment,assessment/project,STUDENT_WORK_SHEET,reading trait data,7,DEMONSTRATE_MASTERY|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2879,1008,264,9f6c738e26411520dcfaeb8c2acb3d3638bfdb1c3303d5290491cfd5d87eb48f,,"Without copying the brief, evaluate the candidate claim, interpret the evidence table, and apply the idea to a new example you create.",0
ma-g3-science-u05-l12,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,5,12,Correction and reflection,remediation,STUDENT_WORK_SHEET,evidence from observation,7,ERROR_ANALYSIS|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2861,1008,251,37f40eb157bce3b6edb670be3d134f98d0b16d85b0f4163defccb1b4d1aeef86,,"Locate one weakness in an earlier response, revise it with a named evidence code, and state what the revision fixes.",0
ma-g3-science-u06-l01,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,6,1,Launch and diagnostic,concept,STUDENT_WORK_SHEET,animal groups,7,ACTIVATE_PRIOR|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2848,1008,252,52177d2a81c0a8ab46fa4d38fc27050a4f46097d655991c6cacd548ce094bdd2,,"Write an initial explanation, then mark which evidence item would most strongly change it.",0
ma-g3-science-u06-l02,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,6,2,Concept model A,concept,STUDENT_WORK_SHEET,benefits of living in groups,7,MODEL_BUILD|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2909,1008,269,05b187bd784d69ebdd2ba1c5ba3884dc3d2e16a131b347602e548cebd45ee93f,,Build a labelled model that includes every accepted relationship in the science brief and test it against the case claim.,0
ma-g3-science-u06-l03,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,6,3,Guided practice A,concept,STUDENT_WORK_SHEET,habitat needs,7,GUIDED_PRACTICE|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2830,1008,243,f7751047887314cb198ecc03099304aa8d4c9e1eea24b30882e73832e6a7b097,,Use E1 with E2 first; then add E3 and revise any conclusion that no longer fits.,0
ma-g3-science-u06-l04,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,6,4,Independent application A,mastery,STUDENT_WORK_SHEET,surviving well or less well,7,APPLY_INDEPENDENT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2916,1008,282,f9b82ed1de9f0c82725f80a7643bc592ac7c24e7e6a74b77a214282c8f8f58b9,,Evaluate the case claim independently using at least two evidence codes and one stated limitation.,0
ma-g3-science-u06-l05,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,6,5,Concept model B,concept,STUDENT_WORK_SHEET,constructing an argument,7,MODEL_BUILD|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2882,1008,255,25d6a9c5ecc03eca73205797b10cb497411a4fc2481aef36bf769a5d897a2829,,Build a second representation of the same evidence and identify one feature the first model hid.,0
ma-g3-science-u06-l06,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,6,6,Guided practice B,concept,STUDENT_WORK_SHEET,evidence for a survival claim,7,GUIDED_PRACTICE|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2900,1008,264,7ce3109f42462821006e7cc3a5e66d6a938bc66940f5d47a916168d47a563394,,"Sort all evidence as supports, challenges, or does not decide, and justify every placement.",0
ma-g3-science-u06-l07,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,6,7,Investigation or close reading,inquiry/investigation,INVESTIGATION_DATA_SHEET,animal groups,7,ANALYZE_EVIDENCE|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,True,DOCUMENT_INVESTIGATION,0,False,False,False,6,True,True,True,0,0,8,direct-adult,True,True,False,3280,1006,241,52177d2a81c0a8ab46fa4d38fc27050a4f46097d655991c6cacd548ce094bdd2,,Carry out the document investigation in the stated order and record the evidence tally before writing a conclusion.,0
ma-g3-science-u06-l08,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,6,8,Reteach and varied practice,remediation,STUDENT_WORK_SHEET,benefits of living in groups,7,ERROR_ANALYSIS|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2904,1008,265,05b187bd784d69ebdd2ba1c5ba3884dc3d2e16a131b347602e548cebd45ee93f,,"Correct the candidate claim, explain the exact evidence that makes the correction necessary, and create one fresh example.",0
ma-g3-science-u06-l09,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,6,9,Performance task build,assessment/project,INVESTIGATION_DATA_SHEET,habitat needs,7,BUILD_PRODUCT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,True,DOCUMENT_INVESTIGATION,0,False,False,False,6,True,True,True,0,0,8,direct-adult,True,True,False,3283,1006,251,f7751047887314cb198ecc03099304aa8d4c9e1eea24b30882e73832e6a7b097,,Use the supplied record to build a claim-evidence-reasoning product that another reader can check line by line.,0
ma-g3-science-u06-l10,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,6,10,Synthesis and review,review,STUDENT_WORK_SHEET,surviving well or less well,7,CONNECT_UNIT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2930,1008,291,f9b82ed1de9f0c82725f80a7643bc592ac7c24e7e6a74b77a214282c8f8f58b9,,"Connect at least three evidence items, state the boundary of the conclusion, and answer the unit question.",0
ma-g3-science-u06-l11,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,6,11,Unit assessment,assessment/project,STUDENT_WORK_SHEET,constructing an argument,7,DEMONSTRATE_MASTERY|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2891,1008,264,25d6a9c5ecc03eca73205797b10cb497411a4fc2481aef36bf769a5d897a2829,,"Without copying the brief, evaluate the candidate claim, interpret the evidence table, and apply the idea to a new example you create.",0
ma-g3-science-u06-l12,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,6,12,Correction and reflection,remediation,STUDENT_WORK_SHEET,evidence for a survival claim,7,ERROR_ANALYSIS|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2914,1008,265,7ce3109f42462821006e7cc3a5e66d6a938bc66940f5d47a916168d47a563394,,"Locate one weakness in an earlier response, revise it with a named evidence code, and state what the revision fixes.",0
ma-g3-science-u07-l01,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,7,1,Launch and diagnostic,concept,STUDENT_WORK_SHEET,what fossils are,7,ACTIVATE_PRIOR|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2908,1008,259,9eaf73ea7f09728f89a070401fa6ff65a8fff0c4b764da1b459d1c5f62009845,,"Write an initial explanation, then mark which evidence item would most strongly change it.",0
ma-g3-science-u07-l02,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,7,2,Concept model A,concept,STUDENT_WORK_SHEET,reading rock layers,7,MODEL_BUILD|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2893,1008,255,e87772d85141d97d74125ff6da606322a82882013923965e32b70318ec0aa981,,Build a labelled model that includes every accepted relationship in the science brief and test it against the case claim.,0
ma-g3-science-u07-l03,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,7,3,Guided practice A,concept,STUDENT_WORK_SHEET,fossil evidence,7,GUIDED_PRACTICE|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2832,1008,243,1439fbe9f5b255a10336268526f46ee93cf8cb8a87b2d0f7e917e090c2afc28b,,Use E1 with E2 first; then add E3 and revise any conclusion that no longer fits.,0
ma-g3-science-u07-l04,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,7,4,Independent application A,mastery,STUDENT_WORK_SHEET,environments long ago,7,APPLY_INDEPENDENT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2899,1008,270,1e72b21bd73d47f8f848a3921b79c48a10746d630fc036b3c414079296618e82,,Evaluate the case claim independently using at least two evidence codes and one stated limitation.,0
ma-g3-science-u07-l05,ma-g3-science,3,elementary,g34-committed,g34-k8-elementary,7,5,Concept model B,concept,STUDENT_WORK_SHEET,comparing past and present,7,MODEL_BUILD|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,6,True,True,True,0,0,8,none,True,True,False,2878,1008,262,952598dfd2c474071be1ea234e0d4b84dd2ba06ca1a9926330bd079c586d1539,,Build a second representation of the same evidence and identify one feature the first model hid.,0
